id,post_id,user_id,view_time_seconds,like_time_seconds,inspiration_time_seconds,rating_percent,rated_posts_time_seconds,slug,title,identifier,username,engagement_score,normalized_score,mood_score,mood
920,437.0,172,65491.0,0.0,0.0,0.0,0.0,cac4b675f6179a0b074e6fbf64276c89096495c3,What Jesus Taught On The Holy Spirit,CTxYpPD,p7xfh6hfhb_02f1c3l7i,19647.5,0.7597035009164095,0.0,Negative
920,365.0,9,0.0,70876.0,0.0,0.0,0.0,cac4b675f6179a0b074e6fbf64276c89096495c3,What Jesus Taught On The Holy Spirit,CTxYpPD,p7xfh6hfhb_02f1c3l7i,21263.0,0.8221701505695659,0.0,Negative
920,1063.0,431,0.0,0.0,0.0,11.0,55044.0,cac4b675f6179a0b074e6fbf64276c89096495c3,What Jesus Taught On The Holy Spirit,CTxYpPD,p7xfh6hfhb_02f1c3l7i,11009.000000000002,0.4256780270514814,0.0,Negative
921,193.0,172,66744.0,0.0,0.0,0.0,0.0,dabc2b9c89899550dbc931da1e320460ea717fa5,MY TESTIMONY,lZ3bvg_,gtogame,20023.4,0.7742384520799017,0.0,Negative
921,972.0,1,0.0,76573.0,0.0,0.0,0.0,dabc2b9c89899550dbc931da1e320460ea717fa5,MY TESTIMONY,lZ3bvg_,gtogame,22972.1,0.8882560378627937,0.0,Negative
921,1059.0,431,0.0,0.0,0.0,11.0,55045.0,dabc2b9c89899550dbc931da1e320460ea717fa5,MY TESTIMONY,lZ3bvg_,gtogame,11009.2,0.4256857604652422,0.0,Negative
922,191.0,172,66751.0,0.0,0.0,0.0,0.0,86e11eba14b10eedfd0be7abd124746dbf1ec06a,Jesus EXPOSED Satan!,1w2H6Uu,homegto,20025.5,0.7743196529243904,0.0,Negative
922,84.0,1,0.0,76580.0,0.0,0.0,0.0,86e11eba14b10eedfd0be7abd124746dbf1ec06a,Jesus EXPOSED Satan!,1w2H6Uu,homegto,22974.2,0.8883372387072825,0.0,Negative
922,56.0,431,0.0,0.0,0.0,13.0,55047.0,86e11eba14b10eedfd0be7abd124746dbf1ec06a,Jesus EXPOSED Satan!,1w2H6Uu,homegto,11009.600000000002,0.42570122729276394,0.0,Negative
923,189.0,172,66780.0,0.0,0.0,0.0,0.0,9a4be4d294fc290c407e885f432399cba2e16bd5,Trust God,pHk9lJb,kokoko,20034.2,0.7746560564229868,0.0,Negative
923,1025.0,239,0.0,24524.0,0.0,0.0,0.0,9a4be4d294fc290c407e885f432399cba2e16bd5,Trust God,pHk9lJb,kokoko,7357.4,0.2844813586061295,0.0,Negative
923,540.0,431,0.0,0.0,0.0,9.0,55049.0,9a4be4d294fc290c407e885f432399cba2e16bd5,Trust God,pHk9lJb,kokoko,11010.000000000002,0.42571669412028557,0.0,Negative
924,186.0,172,66815.0,0.0,0.0,0.0,0.0,d4dcd5f97a7d97b059ca73ce0b5e1470cd37c900,Ramayan part 49,Q2v6GEf,lololo,20044.7,0.7750620606454307,0.0,Negative
924,821.0,9,0.0,63974.0,0.0,0.0,0.0,d4dcd5f97a7d97b059ca73ce0b5e1470cd37c900,Ramayan part 49,Q2v6GEf,lololo,19192.4,0.7421061179036262,0.0,Negative
924,841.0,431,0.0,0.0,0.0,8.0,55050.0,d4dcd5f97a7d97b059ca73ce0b5e1470cd37c900,Ramayan part 49,Q2v6GEf,lololo,11010.2,0.4257244275340464,0.0,Negative
925,454.0,172,66839.0,0.0,0.0,0.0,0.0,6b4aeb5936e784d2db77b7bff35d806cbe2cf8f7,Ramayan part 50,s3bEkmB,Jeremiah,20051.9,0.7753404635408209,0.0,Negative
925,436.0,1,0.0,52699.0,0.0,0.0,0.0,6b4aeb5936e784d2db77b7bff35d806cbe2cf8f7,Ramayan part 50,s3bEkmB,Jeremiah,15809.9,0.6113147576734798,0.0,Negative
925,724.0,431,0.0,0.0,0.0,6.0,55075.0,6b4aeb5936e784d2db77b7bff35d806cbe2cf8f7,Ramayan part 50,s3bEkmB,Jeremiah,11015.2,0.4259177628780673,0.0,Negative
926,453.0,172,66842.0,0.0,0.0,0.0,0.0,3308e4531d6878da0a9d51bd3b20655013196c54,Ramayan 51,Ogaj7_G,nd9djv6w66_00f9c6i4l,20052.8,0.7753752639027446,0.0,Negative
926,159.0,241,0.0,60979.0,0.0,0.0,0.0,3308e4531d6878da0a9d51bd3b20655013196c54,Ramayan 51,Ogaj7_G,nd9djv6w66_00f9c6i4l,18293.9,0.7073637565830685,0.0,Negative
926,549.0,352,0.0,0.0,0.0,14.0,58687.0,3308e4531d6878da0a9d51bd3b20655013196c54,Ramayan 51,Ogaj7_G,nd9djv6w66_00f9c6i4l,11737.600000000002,0.4538508533822086,0.0,Negative
927,451.0,172,66860.0,0.0,0.0,0.0,0.0,9fb009cf3482755c8ba2b24c50591952536d6728,Ramayan part 52,fZaQLgF,sanjana_yadav_1409,20058.2,0.7755840660742872,0.0,Negative
927,626.0,241,0.0,60999.0,0.0,0.0,0.0,9fb009cf3482755c8ba2b24c50591952536d6728,Ramayan part 52,fZaQLgF,sanjana_yadav_1409,18299.9,0.7075957589958936,0.0,Negative
927,979.0,352,0.0,0.0,0.0,14.0,58697.0,9fb009cf3482755c8ba2b24c50591952536d6728,Ramayan part 52,fZaQLgF,sanjana_yadav_1409,11739.600000000002,0.45392818751981695,0.0,Negative
934,397.0,173,27409.0,0.0,0.0,0.0,0.0,50cfa935c53080aa31e83164d1089b6fb2752c63,Ramayan part 60,HzVMJvv,h8jnh284hw_02c8i6f3l,8222.9,0.31794770665614924,0.0,Negative
934,979.0,360,0.0,0.0,0.0,12.0,63320.0,50cfa935c53080aa31e83164d1089b6fb2752c63,Ramayan part 60,HzVMJvv,h8jnh284hw_02c8i6f3l,12664.2,0.4896797593361638,0.0,Negative
935,52.0,167,52478.0,0.0,0.0,0.0,0.0,fe35fc5fb17a67679230dd12739c6ef5f114d826,Ramayan part 53,RTINZgY,nvpgzjvdmk_07i4l0c3f,15743.6,0.6087511310117625,0.0,Negative
935,847.0,247,0.0,31569.0,0.0,0.0,0.0,fe35fc5fb17a67679230dd12739c6ef5f114d826,Ramayan part 53,RTINZgY,nvpgzjvdmk_07i4l0c3f,9470.9,0.3662042085237686,0.0,Negative
935,38.0,421,0.0,0.0,0.0,10.0,68857.0,fe35fc5fb17a67679230dd12739c6ef5f114d826,Ramayan part 53,RTINZgY,nvpgzjvdmk_07i4l0c3f,13771.600000000002,0.5324996713299153,0.0,Negative
936,158.0,167,52487.0,0.0,0.0,0.0,0.0,c9439ffd6a3690b79e2817df7734f3fb8a6fed3c,Ramayan part 58,3zRUC24,vanced_04c9i4l5f,15746.3,0.6088555320975337,0.0,Negative
936,773.0,9,0.0,31726.0,0.0,0.0,0.0,c9439ffd6a3690b79e2817df7734f3fb8a6fed3c,Ramayan part 58,3zRUC24,vanced_04c9i4l5f,9518.0,0.3680254274644456,0.0,Negative
936,780.0,421,0.0,0.0,0.0,9.0,69378.0,c9439ffd6a3690b79e2817df7734f3fb8a6fed3c,Ramayan part 58,3zRUC24,vanced_04c9i4l5f,13875.800000000001,0.536528779899311,0.0,Negative
937,150.0,167,52507.0,0.0,0.0,0.0,0.0,3116f9bd1c8f8a2e961962cdd436debaa48f74a2,Ramayan part 54,rqafsMy,kbhlb,15752.3,0.6090875345103589,0.0,Negative
937,813.0,9,0.0,31732.0,0.0,0.0,0.0,3116f9bd1c8f8a2e961962cdd436debaa48f74a2,Ramayan part 54,rqafsMy,kbhlb,9519.800000000001,0.3680950281882932,0.0,Negative
937,770.0,421,0.0,0.0,0.0,5.0,69379.0,3116f9bd1c8f8a2e961962cdd436debaa48f74a2,Ramayan part 54,rqafsMy,kbhlb,13876.000000000002,0.5365365133130718,0.0,Negative
938,516.0,167,52523.0,0.0,0.0,0.0,0.0,f4071fcce798b902fe50542bf9c342dc1fea5a0d,"But the Lord laughs at the wicked, for he knows their day is coming",0X8hH6N,dqbgmg8p95_03f5l7c2i,15757.1,0.609273136440619,0.0,Negative
938,814.0,9,0.0,31734.0,0.0,0.0,0.0,f4071fcce798b902fe50542bf9c342dc1fea5a0d,"But the Lord laughs at the wicked, for he knows their day is coming",0X8hH6N,dqbgmg8p95_03f5l7c2i,9520.4,0.36811822842957564,0.0,Negative
938,44.0,385,0.0,0.0,0.0,67.0,8695.0,f4071fcce798b902fe50542bf9c342dc1fea5a0d,"But the Lord laughs at the wicked, for he knows their day is coming",0X8hH6N,dqbgmg8p95_03f5l7c2i,1739.2,0.06724203265047289,0.0,Negative
940,159.0,174,62856.0,0.0,0.0,0.0,0.0,0,0,0,0,18857.0,0.7291371830267035,0.0,Negative
940,693.0,9,0.0,31738.0,0.0,0.0,0.0,0,0,0,0,9521.6,0.3681646289121407,0.0,Negative
940,549.0,397,0.0,0.0,0.0,19.0,10473.0,0,0,0,0,2094.7999999999997,0.08099204231724008,0.0,Negative
941,560.0,174,62867.0,0.0,0.0,0.0,0.0,9cbb4906ccd96caaf5ba60ecd2a5b73dbbcda205,Stop saying you will do something tomorrow do it NOW!,fk2xtbm,MarcoAhmed,18860.3,0.7292647843537572,0.0,Negative
941,692.0,9,0.0,31740.0,0.0,0.0,0.0,9cbb4906ccd96caaf5ba60ecd2a5b73dbbcda205,Stop saying you will do something tomorrow do it NOW!,fk2xtbm,MarcoAhmed,9522.2,0.36818782915342324,0.0,Negative
941,979.0,397,0.0,0.0,0.0,9.0,10483.0,9cbb4906ccd96caaf5ba60ecd2a5b73dbbcda205,Stop saying you will do something tomorrow do it NOW!,fk2xtbm,MarcoAhmed,2096.7999999999997,0.08106937645484845,0.0,Negative
942,161.0,174,62909.0,0.0,0.0,0.0,0.0,0,0,0,0,18872.9,0.72975198942069,0.0,Negative
942,652.0,9,0.0,31741.0,0.0,0.0,0.0,0,0,0,0,9522.5,0.36819942927406446,0.0,Negative
942,44.0,397,0.0,0.0,0.0,12.0,10515.0,0,0,0,0,2103.2,0.08131684569519522,0.0,Negative
943,151.0,174,62917.0,0.0,0.0,0.0,0.0,8bd8114309ba78659e039a9030b5fe612bf6b748,You cannot keep praying to God for things when you wont change yourself first,4etdVUn,cfzy,18875.3,0.72984479038582,0.0,Negative
943,697.0,9,0.0,31758.0,0.0,0.0,0.0,8bd8114309ba78659e039a9030b5fe612bf6b748,You cannot keep praying to God for things when you wont change yourself first,4etdVUn,cfzy,9527.6,0.3683966313249658,0.0,Negative
943,43.0,397,0.0,0.0,0.0,6.0,10517.0,8bd8114309ba78659e039a9030b5fe612bf6b748,You cannot keep praying to God for things when you wont change yourself first,4etdVUn,cfzy,2103.6,0.08133231252271689,0.0,Negative
944,142.0,174,62951.0,0.0,0.0,0.0,0.0,7ee315a77ae6b2bc072d6298c39a59591ca116c0,You must be humble and understand that God hates the sin of pride,39COc4R,mvrrfr76hz_08c8i6f9l,18885.5,0.7302391944876226,0.0,Negative
944,31.0,397,0.0,0.0,0.0,25.0,10518.0,7ee315a77ae6b2bc072d6298c39a59591ca116c0,You must be humble and understand that God hates the sin of pride,39COc4R,mvrrfr76hz_08c8i6f9l,2103.7999999999997,0.08134004593647771,0.0,Negative
945,633.0,167,75109.0,0.0,0.0,0.0,0.0,d725f2e4b5d6f8d4bbe80a54ff9282c84fe66f8b,So many people died for there faith do you think people would die for a lie,64PdVw-,x4n6x7z2ty_02i4c2f6l,22532.9,0.871273461243997,0.0,Negative
945,1062.0,248,0.0,34187.0,0.0,0.0,0.0,d725f2e4b5d6f8d4bbe80a54ff9282c84fe66f8b,So many people died for there faith do you think people would die for a lie,64PdVw-,x4n6x7z2ty_02i4c2f6l,10256.300000000001,0.3965733243625734,0.0,Negative
945,173.0,397,0.0,0.0,0.0,6.0,10537.0,d725f2e4b5d6f8d4bbe80a54ff9282c84fe66f8b,So many people died for there faith do you think people would die for a lie,64PdVw-,x4n6x7z2ty_02i4c2f6l,2107.6,0.08148698079793362,0.0,Negative
946,551.0,167,75159.0,0.0,0.0,0.0,0.0,a00f25cf86efd548bba730493b929f78650bdfea,Stop living with fear and become a warrior of God,S7yU0jf,Jerrylopezgives,22547.9,0.8718534672760597,0.0,Negative
946,1065.0,249,0.0,37119.0,0.0,0.0,0.0,a00f25cf86efd548bba730493b929f78650bdfea,Stop living with fear and become a warrior of God,S7yU0jf,Jerrylopezgives,11135.9,0.43058487808273205,0.0,Negative
946,13.0,397,0.0,0.0,0.0,7.0,10542.0,a00f25cf86efd548bba730493b929f78650bdfea,Stop living with fear and become a warrior of God,S7yU0jf,Jerrylopezgives,2108.6,0.0815256478667378,0.0,Negative
947,160.0,167,75167.0,0.0,0.0,0.0,0.0,c08e50c3325478076cbb3b04fd822657402e64bc,The reason why lucifer was thrown out of heaven was for his rebellion against God and thinking he can be greater then God,eKMrOYd,g592fmyt7k_00i5c0l8f,22550.3,0.8719462682411897,0.0,Negative
947,159.0,254,0.0,70048.0,0.0,0.0,0.0,c08e50c3325478076cbb3b04fd822657402e64bc,The reason why lucifer was thrown out of heaven was for his rebellion against God and thinking he can be greater then God,eKMrOYd,g592fmyt7k_00i5c0l8f,21014.6,0.812565250678607,0.0,Negative
947,150.0,397,0.0,0.0,0.0,20.0,10605.0,c08e50c3325478076cbb3b04fd822657402e64bc,The reason why lucifer was thrown out of heaven was for his rebellion against God and thinking he can be greater then God,eKMrOYd,g592fmyt7k_00i5c0l8f,2121.2,0.0820128529336705,0.0,Negative
948,546.0,167,75178.0,0.0,0.0,0.0,0.0,f175f8ba6a761d3bc9bcb0a58553ba6d54848dfd,When God is by your side nothing will happen to you,CTUPLrH,rtjkxkgsmj_04f2i3l4c,22553.6,0.8720738695682434,0.0,Negative
948,43.0,254,0.0,70073.0,0.0,0.0,0.0,f175f8ba6a761d3bc9bcb0a58553ba6d54848dfd,When God is by your side nothing will happen to you,CTUPLrH,rtjkxkgsmj_04f2i3l4c,21022.1,0.8128552536946384,0.0,Negative
948,841.0,397,0.0,0.0,0.0,12.0,10610.0,f175f8ba6a761d3bc9bcb0a58553ba6d54848dfd,When God is by your side nothing will happen to you,CTUPLrH,rtjkxkgsmj_04f2i3l4c,2122.2,0.08205152000247468,0.0,Negative
949,259.0,172,81931.0,0.0,0.0,0.0,0.0,0,0,0,0,24579.5,0.9504094842586363,0.0,Negative
949,13.0,430,0.0,0.0,0.0,24.0,22169.0,0,0,0,0,4434.0,0.17144204966398316,0.0,Negative
950,626.0,172,81936.0,0.0,0.0,0.0,0.0,0,0,0,0,24581.0,0.9504674848618425,0.0,Negative
950,49.0,254,0.0,70083.0,0.0,0.0,0.0,0,0,0,0,21025.1,0.8129712549010509,0.0,Negative
950,43.0,430,0.0,0.0,0.0,27.0,22189.0,0,0,0,0,4438.0,0.1715967179391999,0.0,Negative
951,258.0,172,81948.0,0.0,0.0,0.0,0.0,0,0,0,0,24584.6,0.9506066863095376,0.0,Negative
951,1033.0,254,0.0,70131.0,0.0,0.0,0.0,0,0,0,0,21039.5,0.8135280606918311,0.0,Negative
951,31.0,430,0.0,0.0,0.0,22.0,22196.0,0,0,0,0,4439.4,0.17165085183552573,0.0,Negative
966,38.0,155,47591.0,0.0,0.0,0.0,0.0,c491909db2953fdc0aa955d0c0d89dc0cfac52db,"Song title- Charno Main Raghuvar Ke by Nikhil Verma, KSHL Music and Jaani",wKnBsHe,asha_07l0c2i7f,14277.5,0.5520613414379509,0.0,Negative
966,841.0,407,0.0,0.0,0.0,16.0,33965.0,c491909db2953fdc0aa955d0c0d89dc0cfac52db,"Song title- Charno Main Raghuvar Ke by Nikhil Verma, KSHL Music and Jaani",wKnBsHe,asha_07l0c2i7f,6793.2,0.2626653983868099,0.0,Negative
988,655.0,175,69526.0,0.0,0.0,0.0,0.0,0,0,0,0,20858.0,0.806509987703872,0.0,Negative
988,1025.0,279,0.0,37794.0,0.0,0.0,0.0,0,0,0,0,11338.4,0.43841495951557896,0.0,Negative
988,159.0,465,0.0,0.0,0.0,30.0,21399.0,0,0,0,0,4280.0,0.1654873210681391,0.0,Negative
989,656.0,175,69554.0,0.0,0.0,0.0,0.0,0,0,0,0,20866.4,0.8068347910818273,0.0,Negative
989,560.0,465,0.0,0.0,0.0,18.0,21400.0,0,0,0,0,4280.2,0.16549505448189994,0.0,Negative
990,159.0,175,69592.0,0.0,0.0,0.0,0.0,88d6ff9b669e2a870587a71a596b0c23dc9e150b,17th April 2024. Ram Navami dates.,Zq40Q3L,hybx7cfkcg_04f7i8l6c,20877.8,0.8072755956661949,0.0,Negative
990,173.0,465,0.0,0.0,0.0,21.0,25632.0,88d6ff9b669e2a870587a71a596b0c23dc9e150b,17th April 2024. Ram Navami dates.,Zq40Q3L,hybx7cfkcg_04f7i8l6c,5126.6,0.19822286151775978,0.0,Negative
991,560.0,175,69600.0,0.0,0.0,0.0,0.0,c710cbfc786e8cd435e7b30a4e87509cb1371764,राम नाम की महिमा  जय श्रीराम,VbWsKPE,67rvbcgfbj_09f0l9i9c,20880.2,0.807368396631325,0.0,Negative
991,847.0,279,0.0,37830.0,0.0,0.0,0.0,c710cbfc786e8cd435e7b30a4e87509cb1371764,राम नाम की महिमा  जय श्रीराम,VbWsKPE,67rvbcgfbj_09f0l9i9c,11349.2,0.43883256385866415,0.0,Negative
991,979.0,465,0.0,0.0,0.0,21.0,25637.0,c710cbfc786e8cd435e7b30a4e87509cb1371764,राम नाम की महिमा  जय श्रीराम,VbWsKPE,67rvbcgfbj_09f0l9i9c,5127.6,0.19826152858656396,0.0,Negative
992,161.0,175,69615.0,0.0,0.0,0.0,0.0,93ef3b6602d56dec3beb48a56b7dd6fa43356509,Ram Navami -- Tere hawaale -- status--,J7wW3L5,s6dtjtjngf_07l9c5i3f,20884.7,0.8075423984409438,0.0,Negative
992,1062.0,280,0.0,49723.0,0.0,0.0,0.0,93ef3b6602d56dec3beb48a56b7dd6fa43356509,Ram Navami -- Tere hawaale -- status--,J7wW3L5,s6dtjtjngf_07l9c5i3f,14917.1,0.5767927986451059,0.0,Negative
992,13.0,465,0.0,0.0,0.0,18.0,25642.0,93ef3b6602d56dec3beb48a56b7dd6fa43356509,Ram Navami -- Tere hawaale -- status--,J7wW3L5,s6dtjtjngf_07l9c5i3f,5128.6,0.19830019565536816,0.0,Negative
1011,40.0,167,6764.0,0.0,0.0,0.0,0.0,3dc623263bf2f15f35caa767d8365dfcb6e63eb2,Pious Ram Navami Fasting to all  Jai Shree Ram,aBbUHVt,6csh6scvk2_07l9f9c7i,2029.3999999999999,0.07846321601744657,0.0,Negative
1011,1064.0,283,0.0,51433.0,0.0,0.0,0.0,3dc623263bf2f15f35caa767d8365dfcb6e63eb2,Pious Ram Navami Fasting to all  Jai Shree Ram,aBbUHVt,6csh6scvk2_07l9f9c7i,15430.1,0.5966290049416514,0.0,Negative
1011,159.0,475,0.0,0.0,0.0,24.0,32688.0,3dc623263bf2f15f35caa767d8365dfcb6e63eb2,Pious Ram Navami Fasting to all  Jai Shree Ram,aBbUHVt,6csh6scvk2_07l9f9c7i,6537.8,0.25278982901422176,0.0,Negative
1012,629.0,167,6788.0,0.0,0.0,0.0,0.0,45c525f5ce5ed76b2afb751cf30f85827ba098d5,Jay shree ram  ❤   God ram status   ♥,WwsfrVN,self_08c7l4i8f,2036.6,0.07874161891283668,0.0,Negative
1012,1064.0,299,0.0,55268.0,0.0,0.0,0.0,45c525f5ce5ed76b2afb751cf30f85827ba098d5,Jay shree ram  ❤   God ram status   ♥,WwsfrVN,self_08c7l4i8f,16580.6,0.641115467600863,0.0,Negative
1012,560.0,475,0.0,0.0,0.0,21.0,32689.0,45c525f5ce5ed76b2afb751cf30f85827ba098d5,Jay shree ram  ❤   God ram status   ♥,WwsfrVN,self_08c7l4i8f,6538.0,0.25279756242798257,0.0,Negative
1013,590.0,167,6799.0,0.0,0.0,0.0,0.0,3c28b83fb5c24c4a30f58ba0672bc4fc77ecf2c5,This scientific discovery proveds proof of the Ram Setu (bridge) that Lord Ram and his followers used to cross from India to Sri Lanka,usfhl_g,btpsv4p4tt_08c8f4i3l,2039.8999999999999,0.07886922023989049,0.0,Negative
1013,1065.0,299,0.0,55326.0,0.0,0.0,0.0,3c28b83fb5c24c4a30f58ba0672bc4fc77ecf2c5,This scientific discovery proveds proof of the Ram Setu (bridge) that Lord Ram and his followers used to cross from India to Sri Lanka,usfhl_g,btpsv4p4tt_08c8f4i3l,16598.0,0.6417882745980558,0.0,Negative
1013,159.0,478,0.0,0.0,0.0,28.0,33048.0,3c28b83fb5c24c4a30f58ba0672bc4fc77ecf2c5,This scientific discovery proveds proof of the Ram Setu (bridge) that Lord Ram and his followers used to cross from India to Sri Lanka,usfhl_g,btpsv4p4tt_08c8f4i3l,6609.8,0.2555738579681229,0.0,Negative
1014,513.0,167,8670.0,0.0,0.0,0.0,0.0,f3a03a06a151f2576051613dce47c9c720988f45,Mantra Journey  Lord Shri Ram and Goddess Sita's marriage.,UI3Ky5n,9tcbd28x77_03i0l2c1f,2601.2,0.10057304595967796,0.0,Negative
1014,1066.0,300,0.0,77099.0,0.0,0.0,0.0,f3a03a06a151f2576051613dce47c9c720988f45,Mantra Journey  Lord Shri Ram and Goddess Sita's marriage.,UI3Ky5n,9tcbd28x77_03i0l2c1f,23129.9,0.8943577013200937,0.0,Negative
1014,560.0,478,0.0,0.0,0.0,16.0,33049.0,f3a03a06a151f2576051613dce47c9c720988f45,Mantra Journey  Lord Shri Ram and Goddess Sita's marriage.,UI3Ky5n,9tcbd28x77_03i0l2c1f,6610.0,0.25558159138188374,0.0,Negative
1015,148.0,167,8685.0,0.0,0.0,0.0,0.0,8641eccc038350fdd87dfbc07c1967d6e3bf3c4d,"Jai Shri Ram Glory to Lord Rama or Victory to Lord Rama. The proclamation has been used by Hindus as a symbol of adhering to Hindu faith, or for projection of varied faith-",4RnLhEF,yjnywzpbwc_08c9i6l7f,2605.7,0.10074704776929679,0.0,Negative
1015,161.0,478,0.0,0.0,0.0,21.0,33050.0,8641eccc038350fdd87dfbc07c1967d6e3bf3c4d,"Jai Shri Ram Glory to Lord Rama or Victory to Lord Rama. The proclamation has been used by Hindus as a symbol of adhering to Hindu faith, or for projection of varied faith-",4RnLhEF,yjnywzpbwc_08c9i6l7f,6610.2,0.25558932479564456,0.0,Negative
1016,583.0,167,8707.0,0.0,0.0,0.0,0.0,abcd80968bf4fe8bd2911e1f2e1419838ca65fbe,jai shree ram  May the divine and ever loving Lord Rama always be with you.,Scrpbws,xkzvdj57xj_09f7c9l8i,2612.2999999999997,0.10100225042340438,0.0,Negative
1016,1065.0,301,0.0,33218.0,0.0,0.0,0.0,abcd80968bf4fe8bd2911e1f2e1419838ca65fbe,jai shree ram  May the divine and ever loving Lord Rama always be with you.,Scrpbws,xkzvdj57xj_09f7c9l8i,9965.6,0.38533280746119764,0.0,Negative
1016,161.0,475,0.0,0.0,0.0,31.0,33352.0,abcd80968bf4fe8bd2911e1f2e1419838ca65fbe,jai shree ram  May the divine and ever loving Lord Rama always be with you.,Scrpbws,xkzvdj57xj_09f7c9l8i,6670.6,0.2579248157514172,0.0,Negative
1017,173.0,167,8722.0,0.0,0.0,0.0,0.0,47ea1a2e0737e1ea7ce3a08971b7b0263c58e191,JAI SHREE RAM,1mwhqO3,nuage_08i0l4c5f,2616.7999999999997,0.1011762522330232,0.0,Negative
1017,1064.0,301,0.0,33233.0,0.0,0.0,0.0,47ea1a2e0737e1ea7ce3a08971b7b0263c58e191,JAI SHREE RAM,1mwhqO3,nuage_08i0l4c5f,9970.1,0.38550680927081643,0.0,Negative
1017,143.0,475,0.0,0.0,0.0,35.0,33353.0,47ea1a2e0737e1ea7ce3a08971b7b0263c58e191,JAI SHREE RAM,1mwhqO3,nuage_08i0l4c5f,6670.8,0.257932549165178,0.0,Negative
1018,153.0,167,8733.0,0.0,0.0,0.0,0.0,422a67c06b59f04dc4d979d093b535730c08cd9e,5 Lessons from Lord Ram .,wICYXfl,2mhdbqqk6q_06l6f3i1c,2620.1,0.10130385356007701,0.0,Negative
1018,151.0,475,0.0,0.0,0.0,31.0,33377.0,422a67c06b59f04dc4d979d093b535730c08cd9e,5 Lessons from Lord Ram .,wICYXfl,2mhdbqqk6q_06l6f3i1c,6675.6,0.25811815109543806,0.0,Negative
1019,461.0,167,8745.0,0.0,0.0,0.0,0.0,2556108068090f1df9074441318802ed77004c5e,How did Lord Ram trick Hanuman,X_mSbyV,4nk89yj727_01l4f9c7i,2623.7,0.10144305500777206,0.0,Negative
1019,33.0,475,0.0,0.0,0.0,36.0,33377.0,2556108068090f1df9074441318802ed77004c5e,How did Lord Ram trick Hanuman,X_mSbyV,4nk89yj727_01l4f9c7i,6675.6,0.25811815109543806,0.0,Negative
1020,38.0,167,8755.0,0.0,0.0,0.0,0.0,0,0,0,0,2626.7,0.10155905621418461,0.0,Negative
1020,415.0,475,0.0,0.0,0.0,16.0,33377.0,0,0,0,0,6675.6,0.25811815109543806,0.0,Negative
1021,143.0,175,26064.0,0.0,0.0,0.0,0.0,0,0,0,0,7819.4,0.3023455443936617,0.0,Negative
1021,159.0,487,0.0,0.0,0.0,26.0,35905.0,0,0,0,0,7181.2,0.2776682210828326,0.0,Negative
1033,551.0,176,46957.0,0.0,0.0,0.0,0.0,0,0,0,0,14087.300000000001,0.5447068649513955,0.0,Negative
1033,31.0,487,0.0,0.0,0.0,17.0,35924.0,0,0,0,0,7185.0,0.2778151559442885,0.0,Negative
1034,549.0,176,46961.0,0.0,0.0,0.0,0.0,0,0,0,0,14088.5,0.5447532654339605,0.0,Negative
1034,154.0,487,0.0,0.0,0.0,14.0,35925.0,0,0,0,0,7185.2,0.27782288935804933,0.0,Negative
1035,660.0,176,46969.0,0.0,0.0,0.0,0.0,0,0,0,0,14090.9,0.5448460663990905,0.0,Negative
1035,1062.0,312,0.0,57689.0,0.0,0.0,0.0,0,0,0,0,17306.9,0.6691993596733407,0.0,Negative
1035,19.0,487,0.0,0.0,0.0,21.0,35927.0,0,0,0,0,7185.6,0.277838356185571,0.0,Negative
1036,659.0,176,46972.0,0.0,0.0,0.0,0.0,0,0,0,0,14091.800000000001,0.5448808667610143,0.0,Negative
1036,1066.0,315,0.0,15261.0,0.0,0.0,0.0,0,0,0,0,4578.5,0.17702944110618749,0.0,Negative
1036,142.0,487,0.0,0.0,0.0,20.0,35928.0,0,0,0,0,7185.8,0.2778460895993318,0.0,Negative
1044,460.0,176,42912.0,0.0,0.0,0.0,0.0,0,0,0,0,12873.800000000001,0.4977843769575204,0.0,Negative
1044,1062.0,318,0.0,31746.0,0.0,0.0,0.0,0,0,0,0,9524.0,0.3682574298772707,0.0,Negative
1050,82.0,167,70561.0,0.0,0.0,0.0,0.0,0,0,0,0,21168.5,0.8185161125675707,0.0,Negative
1050,1064.0,322,0.0,35558.0,0.0,0.0,0.0,0,0,0,0,10667.6,0.41247708976173353,0.0,Negative
1054,39.0,167,70659.0,0.0,0.0,0.0,0.0,0,0,0,0,21197.9,0.8196529243904137,0.0,Negative
1054,1066.0,330,0.0,62173.0,0.0,0.0,0.0,0,0,0,0,18652.1,0.7212143006287265,0.0,Negative
1055,14.0,167,70682.0,0.0,0.0,0.0,0.0,0,0,0,0,21204.8,0.8199197271651625,0.0,Negative
1055,1064.0,331,0.0,63279.0,0.0,0.0,0.0,0,0,0,0,18983.9,0.7340440340579543,0.0,Negative
1099,159.0,177,15764.0,0.0,0.0,0.0,0.0,0,0,0,0,4729.4,0.18286430178873858,0.0,Negative
1099,1065.0,19,0.0,4612.0,0.0,0.0,0.0,0,0,0,0,1383.8,0.053499756397466534,0.0,Negative
1109,159.0,170,36084.0,0.0,0.0,0.0,0.0,0,0,0,0,10825.4,0.4185787532190335,0.0,Negative
1109,1064.0,457,0.0,55113.0,0.0,0.0,0.0,0,0,0,0,16534.1,0.6393174489014685,0.0,Negative
